CO_Concentration,NO2_Concentration,O3_Concentration,PM10_Concentration,PM2.5_Concentration,SO2_Concentration,Date,SO2_index,PM10_index,PM2.5_index,O3_index,NO2_index,CO_index,aqi
0.493125,44.01724542080216,63.93291666239583,26.098817511649305,12.330416663854166,5.23899999525,2018-09-11,2,24,51,80,22,0,80
0.4245833333333333,37.663819730437496,52.127368416,23.889624217620717,11.47774999725,5.11864582875,2018-09-12,2,22,47,48,18,0,48
0.3272916666666666,22.31407407056452,43.64247190505618,13.32681326796682,12.073645830833334,4.607083329583333,2018-09-13,2,12,50,40,11,0,50
0.4599999999999999,29.96096590552593,50.47114582885417,15.63521604601273,11.272083330666666,4.567083329583333,2018-09-14,2,14,46,46,15,0,46
0.3808333333333333,33.02096689513647,65.51821052031579,20.34611110790124,11.535416664270834,4.211458328819443,2018-09-15,2,18,48,85,16,0,85
0.473125,27.90832464929688,66.92580246604938,15.550679009261186,10.99924999725,4.115416662416666,2018-09-16,2,14,45,89,14,0,89
0.75,50.30321554387515,91.90813186549452,26.423611107673608,11.8327083309375,3.79333332875,2018-09-17,2,24,49,166,25,0,166
0.8874999995833334,73.17035547420018,90.95717391195652,41.44197480168992,11.637583330666669,3.78958332875,2018-09-18,2,38,48,163,36,0,163
0.6667391304347826,64.21867826253816,84.5839506145679,45.43577351041667,12.690624997604168,3.7619270788541663,2018-09-19,2,42,52,148,32,0,148
0.7802083333333334,57.61830993755409,87.22874999635417,46.84883450812697,12.306749997083337,3.8299999958333335,2018-09-20,2,43,51,154,28,0,154
0.6297916664583333,57.99722800521701,52.65083332885417,52.16746141565972,12.762604163750002,3.735416662239583,2018-09-21,2,48,52,48,29,0,52
0.3233333333333333,24.260462304895466,53.34437499458334,26.7827565553723,11.707583330083336,3.763333329345238,2018-09-22,2,24,48,49,12,0,49
0.3533333333333333,19.388946675033505,54.99104166239584,10.788672836074458,12.186562496979167,3.188541662708332,2018-09-23,1,9,51,50,9,0,51
0.3799999999999999,20.81041087610677,57.026195648804354,9.318478005667435,11.436749996583334,3.164583331041668,2018-09-24,1,8,47,57,10,0,57
0.4697916666666666,30.03951360408507,50.684666662666665,10.552920520765817,11.990520830208334,3.008333331458334,2018-09-25,1,9,49,46,15,0,49
0.52375,44.02203277478086,48.32747368105263,14.721140450627932,11.236166663333334,2.9398774461764656,2018-09-26,1,13,46,44,22,0,46
0.4895833333333333,36.13721052245906,50.3992473076344,16.623744209697147,11.7091666634375,3.575104162847217,2018-09-27,1,15,48,46,18,0,48
0.429375,38.710621998763486,49.41158536317073,17.687947527472993,11.134749996333332,4.547946424821424,2018-09-28,2,16,46,45,19,0,46
0.46625,28.83793547120949,56.780365849512194,14.2401639628858,11.769583329583334,3.937638884374996,2018-09-29,2,13,49,56,14,0,56
0.7124999989583333,40.02767650025897,50.540634916349205,18.79372491990162,11.239166662833334,3.5524404713095192,2018-09-30,1,17,46,46,20,0,46
0.8314583327083334,53.28791811435104,44.142291661979165,26.3435339471142,11.566979162708334,3.3644444386111068,2018-10-01,1,24,48,40,26,0,48
0.4210416666666667,32.94519230398164,63.11052082916667,13.682822141249998,10.771499996083334,3.5288888828472174,2018-10-02,1,12,44,77,16,0,77
0.6739583316666667,21.03697180562887,40.3080434725,11.794897759677854,10.986666662604168,3.4617045398484803,2018-10-03,1,10,45,37,10,0,45
0.5402083333333333,28.089687858824043,46.63084336891566,12.728360462218992,10.657916662833332,3.400416662083329,2018-10-04,1,11,44,43,14,0,44
0.6204166666666667,42.679440099547165,49.99105262578947,19.196414725587207,11.426354162708334,3.3293229124999955,2018-10-05,1,17,47,46,21,0,47
0.7329166666666667,48.26089553979167,52.04073683778948,25.81580632411844,11.105749995833332,3.480249996083329,2018-10-06,1,23,46,48,24,0,48
0.433125,40.56961595099348,45.86258064354839,23.70651427146026,11.730520829166668,3.56749999555555,2018-10-07,1,21,48,42,20,0,48
0.71375,38.71065682490307,37.88272727030303,13.72903163232639,11.8371666625,3.6189583289583287,2018-10-08,1,12,49,35,19,0,49
0.9862499997916668,56.14543451226749,67.13067796237289,27.50226388476984,13.092812495833334,3.6154761860119,2018-10-09,1,25,53,90,28,0,90
0.88604166625,54.27219068688384,73.03354166197917,39.31633928166667,12.793583329166667,3.5524780660526267,2018-10-10,1,36,52,108,27,0,108
0.65125,42.93828687193815,64.73313953034884,41.91668209468557,13.821979162395834,3.3149739546093704,2018-10-11,1,38,54,82,21,0,82
0.882708333125,54.88992476493056,63.04916666145834,45.94447916161458,13.474916662666669,3.960576917499995,2018-10-12,2,42,53,77,27,0,77
0.756458333125,64.35613859550637,81.18458332697917,46.34220678522762,14.405416662395837,3.81856060079545,2018-10-13,2,42,55,136,32,0,136
0.5241666666666667,37.26979455630064,63.605937495000006,41.04582754181134,13.826499995916668,3.4910416621527727,2018-10-14,1,38,54,79,18,0,79
0.72125,41.44044444084064,46.429857138857145,42.99136573675733,15.537187495833331,3.0988888850462915,2018-10-15,1,39,58,42,20,0,58
1.0545833329166667,61.90419415089988,55.381111106666665,56.6109799340027,16.000416662583334,3.0510714240476142,2018-10-16,1,51,59,52,31,0,59
1.3458333316666666,77.18946386526079,43.544137927586206,67.1944039305459,18.513020829166667,3.1949791626874955,2018-10-17,1,57,64,40,38,0,64
1.2163043469565218,69.1611642987175,55.617777773777775,68.3408680504228,17.21966666275,3.124270828385412,2018-10-18,1,57,61,53,34,0,61
0.3625,33.556869843373086,55.333249996125005,27.505547836161263,18.918229162604167,3.0497916609374958,2018-10-19,1,25,65,52,16,0,65
0.4770833333333333,45.53116724339866,43.51705881823529,20.861826771711037,17.554416662583332,2.834583327243585,2018-10-20,1,19,62,40,22,0,62
0.5616666666666666,35.60414206738281,41.057108430361446,21.52037036701968,19.214583329270837,2.8608333283333285,2018-10-21,1,19,65,38,17,0,65
0.58625,42.54133717063978,42.19062499645833,22.35043828318986,17.487416662500003,3.0783333286458285,2018-10-22,1,20,62,39,21,0,62
0.3841666666666667,35.00191867518927,70.5291666615625,15.160364580322144,18.626249996041665,2.9275833286666617,2018-10-23,1,14,64,99,17,0,99
0.30125,21.614414473642,52.85389473294737,10.614122296340664,16.81774999583333,2.8882499951666616,2018-10-24,1,9,60,48,10,0,60
0.3440425531914894,26.20711150226275,48.31239582916667,10.93083914385465,18.443124995833333,2.9419999947499957,2018-10-25,1,10,64,44,13,0,64
0.4110416666666667,28.944715905104896,52.48010416416667,13.173660433037382,16.879583329333336,2.872343744687495,2018-10-26,1,12,61,48,14,0,61
0.3308333333333333,26.540911454467597,44.2892708296875,15.684565968773146,18.26187499625,2.8574999941666617,2018-10-27,1,14,63,41,13,0,63
0.2333333333333333,17.991663686870535,41.05957894494737,8.155187110117668,16.575999996,2.8753333283333284,2018-10-28,1,7,60,38,9,0,60
0.2697872340425531,13.691596419861112,40.89874999447917,8.771226847835647,17.840312496041665,2.912499995416661,2018-10-29,1,8,63,37,6,0,63
0.4785416666666666,22.380826095597516,43.99670454215909,23.58417437927662,16.405666662833333,2.8930833290833284,2018-10-30,1,21,60,40,11,0,60
0.5452083333333334,27.683628045155345,21.047611937014928,16.469261185395446,18.250729162812497,2.7749999954999955,2018-10-31,1,15,63,19,13,0,63
0.7677083333333333,45.02644659198797,28.625399995,24.835462959278548,16.392833329333335,3.786458329791662,2018-11-01,2,22,60,26,22,0,60
0.7639583325,47.9025361645327,36.209090904545455,26.82842206407986,17.4106249959375,4.278611107638884,2018-11-02,2,24,62,33,24,0,62
0.6133333325,45.97196903539352,21.759120876043955,23.940916277582943,16.303166662666666,4.286458329583329,2018-11-03,2,22,59,20,23,0,59
0.5172916666666666,32.88317997312211,18.11022221755556,32.01930555157407,17.83281249604167,4.274861107222218,2018-11-04,2,29,63,16,16,0,63
0.8056249966666668,27.784701336419,29.173678157241376,42.31125192478781,16.566583329333334,3.19847221819444,2018-11-05,1,39,60,27,13,0,60
0.8564583329166666,45.60821876702568,21.21492307430769,39.34740161617862,18.233854162708333,3.066458329583329,2018-11-06,1,36,63,19,22,0,63
0.9122916654166668,48.94932172969562,20.387777772962963,40.25235007386098,17.068333329416667,3.035798607951384,2018-11-07,1,37,61,18,24,0,61
0.962499999375,49.3257769058044,15.577291660833334,44.17837190970486,18.1736458296875,3.190833330416662,2018-11-08,1,40,63,14,24,0,63
0.725625,43.84201822497685,15.828433732289158,29.18432677104938,16.698916663,3.089236108472217,2018-11-09,1,27,60,14,22,0,60
0.6035416666666666,31.017475401245655,8.835714280649352,34.06395254179205,17.098020829895834,2.966388885972217,2018-11-10,1,31,61,8,15,0,61
0.5752083333333333,29.70922597985388,12.287887319577464,33.94021218719328,16.558249996666667,3.006785711369043,2018-11-11,1,31,60,11,14,0,60
0.7380851063829786,36.39576900175877,23.29310344413793,24.7104381813302,17.224479163541666,2.995833330624996,2018-11-12,1,22,61,21,18,0,61
0.730625,41.7161762108044,31.829999994242428,21.772674917959904,16.57083333025,2.987916663541662,2018-11-13,1,20,60,29,20,0,60
0.6404166666666667,40.07198205561053,28.51950819295082,19.403871355689724,17.610833330208333,2.8649999966666617,2018-11-14,1,17,62,26,20,0,62
0.7491489361702128,45.923469293975145,32.96691488925532,28.204350486262257,17.242916663583333,2.7738888859722173,2018-11-15,1,26,61,30,23,0,61
0.62625,36.00104531817836,26.419791663645835,25.887866508564816,19.028541663541667,2.74777777444444,2018-11-16,1,23,65,24,18,0,65
0.455,25.96426359596644,25.08188888577778,29.267011956072533,18.74666666341667,2.70819444069444,2018-11-17,1,27,64,23,13,0,64
0.4802083333333333,30.433854891228147,38.43408601784946,37.68405092162423,19.720416663645835,2.619999996249996,2018-11-18,1,34,67,35,15,0,67
0.2861702127659574,20.832639877461308,40.9352083290625,17.187494155403037,19.047499996666662,2.4767708290624952,2018-11-19,1,15,65,37,10,0,65
0.3806521739130435,20.833273393426552,30.7766666615625,19.06569642575,21.125104163229167,2.473333328437495,2018-11-20,1,17,69,28,10,0,69
0.385,22.764254831225823,34.168210524,31.14291473386767,20.630166663166666,2.937852559423072,2018-11-21,1,28,68,31,11,0,68
0.4684782608695652,24.56271783309796,32.88410256179488,34.444435354160824,23.284895829895834,3.0797222186111064,2018-11-22,1,31,74,30,12,0,74
0.7404166666666666,27.429758387826965,16.4424999975,38.633665118967976,22.685916663083333,3.2220833306249954,2018-11-23,1,35,73,15,13,0,73
0.8133333333333334,28.844233213718173,16.296538459230767,47.99851851376543,25.18270832989583,3.2591666644444395,2018-11-24,1,44,78,15,14,0,78
0.835,25.31869754858683,29.046874995104165,44.92389660032986,23.740916663,3.232916664861106,2018-11-25,1,41,75,26,12,0,75
0.58375,21.46249999634001,21.383098588732395,36.85079650753682,25.739583329895837,3.0660416641666624,2018-11-26,1,34,79,19,10,0,79
0.5925,32.43129515915646,35.09933333,28.54795187412754,23.4289999965,2.968749997499995,2018-11-27,1,26,74,32,16,0,74
0.676875,48.00035543187127,29.2999999965625,28.1377744831714,24.908958330104166,2.9779166637499954,2018-11-28,1,26,77,27,24,0,77
0.6,38.66524680230111,32.86708332854167,33.56212962568673,22.915583329916668,2.9266666633333287,2018-11-29,1,31,73,30,19,0,73
0.5902083333333333,34.8434707716522,12.80157894385965,31.184031631664737,24.343645830104165,2.7665833303333285,2018-11-30,1,28,76,11,17,0,76
0.6979166666666666,37.181449648791954,22.667291662916668,31.80758873097222,22.071749996583332,2.8841666635416616,2018-12-01,1,29,71,20,18,0,71
0.4754166666666666,33.56656394301215,29.65199999555556,23.37486882325617,22.95895832989584,2.874583329999995,2018-12-02,1,21,73,27,16,0,73
0.5650000000000001,32.567225112038486,46.45583332833333,12.685507326830631,20.446833329666667,2.8183333295833286,2018-12-03,1,11,68,43,16,0,68
0.4860416666666667,38.69210395634764,31.14597222055556,12.600257748858526,21.4853124965625,2.8206249959027727,2018-12-04,1,11,70,28,19,0,70
0.6910416666666667,40.80185721995591,26.13382352735294,16.981107250005785,19.94258332975,2.8986111074999954,2018-12-05,1,15,67,24,20,0,67
0.6162500000000001,48.17201388455673,26.95499999458333,21.41343457609424,21.177916662916665,3.0004166633333287,2018-12-06,1,19,70,24,24,0,70
0.4758333333333333,37.1977602304459,58.61541666208333,16.972991894552468,19.39316666283333,5.419537034074069,2018-12-07,2,15,66,62,18,0,66
0.304375,25.748290020721328,61.54281249739584,9.36496913171875,20.14593749625,6.807749997374995,2018-12-08,3,8,67,72,12,0,72
0.294375,19.05499999652729,59.02294736326316,6.790430165972221,18.546249996333337,6.898083330916663,2018-12-09,3,6,64,64,9,0,64
0.3910416666666667,20.80997923720048,32.87770833052083,8.825266199805169,18.6483333296875,5.889374996562495,2018-12-10,3,8,64,30,10,0,64
0.3995833333333333,23.61123979785985,26.6146153821978,9.41313078337577,17.187083329833335,3.400416662604162,2018-12-11,1,8,61,24,11,0,61
0.43,24.96876033891253,15.161086951956522,10.65784914759452,18.3092708296875,3.1399999958333287,2018-12-12,1,9,64,14,12,0,64
0.495,30.78120353885889,26.659999993958333,21.64181081814376,17.662166663,3.837583329333329,2018-12-13,2,20,62,24,15,0,62
0.4691666666666667,28.152828410396413,32.02022726886364,23.7593537771277,18.008541663124998,4.056041662083329,2018-12-14,2,21,63,29,14,0,63
0.4602083333333333,24.411934206947368,25.957684206631576,24.49047453320409,17.264833329833333,4.081249995416662,2018-12-15,2,22,61,24,12,0,61
0.53875,21.63057436007089,19.99277777361111,28.156369594702934,17.108437496666667,4.041666661666662,2018-12-16,2,26,61,18,10,0,61
0.765,32.70257894338158,11.502999996,31.00414318884194,16.351916663083337,3.896458328333329,2018-12-17,2,28,59,10,16,0,59
0.7835416666666667,43.358480387652506,15.598842102421052,31.63398726503665,15.586249996458337,3.803194439999995,2018-12-18,2,29,58,14,21,0,58
0.6660416666666666,41.98470319233305,8.897499998392858,26.24993055199074,15.84333332975,3.699861106666662,2018-12-19,2,24,58,8,21,0,58
0.74,40.62920175005994,27.782604162916662,29.511379240217977,15.217708329375,3.669791662708329,2018-12-20,2,27,57,25,20,0,57
0.5808333333333333,40.165910007364005,54.58681817761365,21.639839889027776,14.793833329333332,3.699083328999996,2018-12-21,2,20,56,49,20,0,56
0.4075,27.543514877436014,38.41355555188889,9.03981674017554,13.878124995833332,3.079166662499995,2018-12-22,1,8,54,35,13,0,54
0.4597916666666666,28.95894230372523,45.00437499604167,12.560950999884255,13.50249999575,2.647916662333329,2018-12-23,1,11,53,41,14,0,53
0.3604166666666666,20.4576424594807,39.2440624959375,11.249560181732251,12.2976041625,2.5926388852083284,2018-12-24,1,10,51,36,10,0,51
0.3577083333333333,17.986714572822297,40.484631574842105,9.850499610767748,12.675916662416666,2.579166663425921,2018-12-25,1,9,52,37,9,0,52
0.3604166666666666,16.813245917721446,23.407083331250004,12.413441354614198,12.566249996041666,2.686208328999995,2018-12-26,1,11,51,21,8,0,51
0.4695833333333333,23.863074360079573,29.434374996145834,18.588749997212577,12.930333329500002,3.013833329166661,2018-12-27,1,17,52,27,11,0,52
0.4725,29.22033419791812,24.493263154736844,18.923167434652772,12.89999999625,3.2567592547685136,2018-12-28,1,17,52,22,14,0,52
0.4902083333333333,33.1581147976792,56.69906249604167,18.62667437875193,12.692249995916669,3.2911111065277727,2018-12-29,1,17,52,56,16,0,56
0.31,26.085021843796817,44.48427083000001,14.01032792832176,13.690729163020832,3.134513884652773,2018-12-30,1,12,54,41,13,0,54
0.3879166666666667,22.762113817799072,55.987083329583335,14.538076771761189,16.170583329499998,3.129642853154757,2018-12-31,1,13,59,54,11,0,59
0.4395833316666667,24.859745931347277,67.33645832697917,37.684666277941744,17.026145829791666,3.287833330083328,2019-01-01,1,34,61,91,12,0,91
0.2297916666666666,15.288902774333332,47.55572916447917,12.723055552542435,16.18483332941667,3.2286111077777733,2019-01-02,1,11,59,44,7,0,59
0.4160416666666666,26.99639391093613,31.92312499666667,10.25416859204861,17.3142708296875,3.12423610819444,2019-01-03,1,9,61,29,13,0,61
0.4664583333333333,39.27202359706003,49.453541661354166,14.968192512042824,16.071249996166667,2.5742499967499954,2019-01-04,1,13,59,45,19,0,59
0.2660416666666667,26.745724090803684,53.77946236107527,11.318734564311342,16.72624999635417,2.472083329999996,2019-01-05,1,10,60,49,13,0,60
0.3027083333333333,21.357528473770984,29.97406779237288,9.513150073140432,15.421916662750002,2.577380949404757,2019-01-06,1,8,57,27,10,0,57
0.6025,35.621610239538484,47.569270827812495,14.916157404047066,15.795833329583331,2.6466666641666623,2019-01-07,1,13,58,44,17,0,58
0.3729166666666666,31.723699759992616,52.81115789,11.884058638557098,14.104833329333337,2.648333330648144,2019-01-08,1,11,55,48,15,0,55
0.2614583333333333,22.487363747905576,59.69291666229167,5.811302079087576,13.962499995729168,2.559583331249996,2019-01-09,1,5,54,66,11,0,66
0.3133333333333333,21.41291822364388,33.150833328333334,6.199853390401233,12.7704166625,2.568958331041662,2019-01-10,1,5,52,30,10,0,52
0.48625,32.31281648863676,60.6956249959375,13.013263885418596,13.051145829270832,2.599374997499996,2019-01-11,1,12,53,69,16,0,69
0.3487499999999999,29.13322444437863,61.544270829375,17.401165120285494,11.436499996083334,2.5368749971527733,2019-01-12,1,16,47,72,14,0,72
0.2997916666666667,20.10895832969267,70.23416665927083,9.033277387494213,11.998541663020834,2.441666663541662,2019-01-13,1,8,49,98,10,0,98
0.31625,17.85596604561883,51.833124994583336,9.616878854048997,11.44549999625,3.160367643848035,2019-01-14,1,8,47,47,8,0,47
0.3872916666666666,25.686922345106872,38.842812495416666,13.478491509380786,12.228749996250002,3.648749997013884,2019-01-15,1,12,51,35,12,0,51
0.4022916666666666,28.4170999962875,44.56505262768421,16.55649612085465,11.496083329583334,3.546916663499995,2019-01-16,1,15,47,41,14,0,47
0.4166666666666667,30.048409620941904,54.37168420621053,15.786714888977622,12.371874996250002,3.2147222183333284,2019-01-17,1,14,51,48,15,0,51
0.4602083333333333,30.333327398471237,37.39348314078652,10.96651812892361,11.844916662833333,2.754583328749995,2019-01-18,1,10,49,34,15,0,49
0.5954166666666666,36.98203269267216,29.015108693260867,18.724737650827542,13.337395829270834,2.7459374952083286,2019-01-19,1,17,53,26,18,0,53
0.6227083333333333,42.159422179393154,28.99193548107527,35.03416666255016,13.298083329083337,2.8281249947916614,2019-01-20,1,32,53,26,21,0,53
0.6080851063829786,38.78833768446138,22.149848479242426,35.15889852988426,15.354791662083334,2.838333328333329,2019-01-21,1,32,57,20,19,0,57
0.7877083333333333,45.6048828077011,32.0762499965625,44.93743055121528,16.452583328916667,2.813958328374995,2019-01-22,1,41,60,29,22,0,60
0.8558333333333333,40.19959207039336,46.29812499604167,54.08731481024306,17.720520828854166,2.611666661666662,2019-01-23,1,50,62,42,20,0,62
0.536875,27.4333333293954,39.79810525915789,47.84948061547287,15.030916662083332,2.5877083285119,2019-01-24,1,44,57,36,13,0,57
0.6331914893617021,31.333503189954996,23.96605633661972,40.12357252625385,16.23885416197917,2.713055551249995,2019-01-25,1,37,59,22,15,0,59
0.6472916666666667,39.72464119958912,32.616770830729166,34.16548224881752,15.499249995416667,2.6393181776893893,2019-01-26,1,31,58,30,19,0,58
0.473125,34.86493778549913,36.98010416385417,17.462995753051697,16.203749995208334,2.6860833293333286,2019-01-27,1,16,59,34,17,0,59
0.53625,32.755761692064326,34.62840425223404,11.996680166568286,15.61349999525,3.088749996249996,2019-01-28,1,11,58,32,16,0,58
0.5627083333333333,37.90508813713676,35.10244680414893,16.013335259396218,16.907604162083334,3.1464583293749957,2019-01-29,1,14,61,32,19,0,61
0.5741666666666666,43.26131527385972,28.865555551444444,21.148252311525848,16.816749995416664,3.109490736990736,2019-01-30,1,19,60,26,21,0,60
0.8068750000000001,39.94021845674624,19.976210523157896,34.25840663204475,19.49697916197917,3.565269604313721,2019-01-31,1,31,66,18,20,0,66
0.83,44.64965132685185,20.680240960481928,47.82033178605517,20.05749999533333,3.8947321390773766,2019-02-01,2,44,67,19,22,0,67
0.8356249983333334,36.253577831170425,33.91749999697917,52.9766338689892,22.2901041621875,3.185303025871207,2019-02-02,1,49,72,31,18,0,72
0.5181250000000001,25.717889174658566,39.11252746769231,39.009934409945984,20.646333329,3.089166662499995,2019-02-03,1,36,68,36,12,0,68
0.5397916666666667,29.31971834759582,34.839052627578944,20.357756555401235,22.603124995625,2.9341666629166614,2019-02-04,1,18,73,32,14,0,73
0.5445833333333333,39.80288472330575,41.64630434380435,19.796157403954474,21.33266666225,2.661628783787874,2019-02-05,1,18,70,38,19,0,70
0.5547916666666667,39.1588179940596,31.808541662916667,24.29249030633721,23.83593749552083,2.676435180601848,2019-02-06,1,22,75,29,19,0,75
0.5297916666666667,44.84268662809751,38.5952083290625,28.019955628551312,21.95316666233333,2.8851041619270785,2019-02-07,1,25,71,35,22,0,71
0.46125,38.328292536621504,61.29479166135417,25.964924764793597,23.924166662291668,3.0719791626041624,2019-02-08,1,24,75,71,19,0,75
0.3320833333333333,26.373875864774305,58.56114582854167,16.885109950619213,21.808499995583333,3.090352560192303,2019-02-09,1,15,71,62,13,0,71
0.3129166666666667,20.667251153810767,62.34020832885417,9.990131168940971,23.813854161979165,3.200480764198713,2019-02-10,1,9,75,74,10,0,75
0.3425,22.134600812092074,68.70499999802084,10.63449845237847,21.339416662166663,3.1779791609999952,2019-02-11,1,9,70,95,11,0,95
0.4222916666666667,28.358697740951595,27.356562495625,13.80071758861111,23.04489582833333,3.311506405801277,2019-02-12,1,12,74,25,14,0,74
0.5483333333333333,38.66248888503333,40.06894736421052,23.687635027091048,20.81316666225,3.761780300075753,2019-02-13,2,21,69,37,19,0,69
0.7277083325000001,37.19582175521557,35.54124999775,30.681315582158565,21.705729162187502,3.697499997083328,2019-02-14,2,28,71,32,18,0,71
1.2899999966666666,61.90056474595819,43.476769226,32.79266396207176,18.816083329,3.4916071400595188,2019-02-15,1,30,65,40,31,0,65
0.964999999375,64.10872974093171,32.17246153415385,31.61942515074845,19.76427082875,2.9524999970833288,2019-02-16,1,29,67,29,32,0,67
1.0789583329166663,59.58685763460504,23.997708328541663,29.21251542804784,18.71999999575,2.777031247499996,2019-02-17,1,27,64,22,29,0,64
1.0079166652083331,59.2389166628348,38.792417578351646,38.963794362727626,19.69749999552084,2.7925925901388844,2019-02-18,1,36,66,35,29,0,66
0.6927083329166667,60.81802516977575,50.8951041621875,39.0369984526524,19.0408333295,2.812202378452376,2019-02-19,1,36,65,47,30,0,65
0.4870833333333333,33.52769598902149,41.57157894073684,21.75492090694637,20.44229166270833,2.816666663333329,2019-02-20,1,20,68,38,16,0,68
0.5608333333333334,40.70999853887092,61.212604161875,26.82761959464313,19.400833329666668,3.0119791623958285,2019-02-21,1,24,66,71,20,0,71
0.3489583333333333,28.930759356191125,54.11697916322917,19.65964505844136,20.262083329166668,3.1578409045075717,2019-02-22,1,18,68,48,14,0,68
0.5254166666666668,29.69542823700232,41.8532394328169,15.717540506182482,19.153416662833333,2.902777773583329,2019-02-23,1,14,65,38,14,0,65
0.8031250000000001,52.76985966004051,45.081066663866665,26.459645058065203,19.190520829166665,2.715833329416662,2019-02-24,1,24,65,41,26,0,65
1.00416666625,65.24881220649884,25.883670881518988,32.6501234527064,18.60733332941667,2.576718746041662,2019-02-25,1,30,64,23,32,0,64
0.7006249991666667,53.56447114978766,48.42075471075472,40.83199845250771,19.4520833290625,2.5794907380092544,2019-02-26,1,37,66,44,26,0,66
1.1772916639583333,56.68745369919333,41.34695651913044,53.76380400788966,20.187999996166667,2.92282894440789,2019-02-27,1,49,68,38,28,0,68
0.6495833333333333,53.49049505945703,44.72458332677083,40.48034958954472,21.234062495625,3.1943452339285665,2019-02-28,1,37,70,41,26,0,70
0.4312499999999999,37.57139670906397,58.814270828958335,47.51962226968653,20.607083329416668,2.9463611068333284,2019-03-01,1,43,68,63,18,0,68
0.3974999999999999,31.36694733385272,50.86604166145833,26.1795698271142,20.6878124959375,2.784361107888884,2019-03-02,1,24,69,47,15,0,69
0.3314583333333333,26.720580147180264,67.01968749541668,20.87150655524884,20.3694791625,2.9012499972916617,2019-03-03,1,19,68,90,13,0,90
0.349375,20.741529221236977,63.877916662187495,13.15764467267554,20.40385416260417,2.9819791636458284,2019-03-04,1,12,68,80,10,0,80
0.38125,23.62341724179253,54.6670212743617,13.022087188150076,20.33758332975,3.0256249966249955,2019-03-05,1,12,68,49,11,0,68
0.5525,34.60783998485822,62.14968749635417,15.283425923042053,20.743645829375,3.089479162708329,2019-03-06,1,14,69,74,17,0,74
0.4610638297872341,33.782903596713126,76.54208332875,16.061423608568674,20.435666663,2.933055550972217,2019-03-07,1,14,68,120,16,0,120
0.3268749999999999,23.68433184099256,69.0210416625,10.530320212606094,20.017291663020835,2.898587958356477,2019-03-08,1,9,67,96,11,0,96
0.3479166666666666,21.25119609197844,78.25166666145834,11.92048610790895,19.22858332966667,3.0774999954166624,2019-03-09,1,11,65,126,10,0,126
0.356875,18.991341779427447,65.153124994375,10.069417435007717,18.638645829375,3.2962847176736063,2019-03-10,1,9,64,84,9,0,84
0.4247916666666667,24.86545774272007,63.72510416177084,10.22805362314429,18.140249996416667,3.161348034975486,2019-03-11,1,9,63,79,12,0,79
0.4254166666666667,31.60872829188076,74.21326315252632,12.852613808503088,17.206041662916668,3.0458593711718702,2019-03-12,1,11,61,112,15,0,112
0.3508333333333333,25.470881107382223,67.3524999946875,12.431830629681713,16.082749996416666,2.7608630928869,2019-03-13,1,11,59,91,12,0,91
0.4114583333333333,22.67049080351572,71.77357894094737,9.7778645796875,15.546458329375,2.933839283452376,2019-03-14,1,9,58,103,11,0,103
0.4158333333333333,25.878377429654808,76.24822916072917,9.916919363464505,15.192999996166668,2.9683333308333286,2019-03-15,1,9,57,119,12,0,119
0.3620833333333333,21.52535460610077,70.78677083052084,11.144297836105322,14.623333328854166,2.904791663541662,2019-03-16,1,10,56,100,10,0,100
0.3195833333333333,21.60053758363928,68.22083332708334,10.135009641153548,14.613916662333333,2.782546292453699,2019-03-17,1,9,56,94,10,0,94
0.3595833333333333,20.785302628090644,66.54308510010638,8.732195211861496,14.18489582875,2.8804687453124957,2019-03-18,1,8,55,88,10,0,88
0.4725,27.013767539928363,59.34769230351648,12.145254626016587,14.03291666275,3.46371527350694,2019-03-19,1,11,55,65,13,0,65
0.6906382978723404,46.36672908958624,50.34523255406976,19.19682291305556,13.588854162395831,16.716024300590274,2019-03-20,9,17,54,46,23,0,54
0.6040425531914894,36.35714494919307,38.02944443933333,27.864361366758175,13.1620833295,4.206140347346488,2019-03-21,2,25,53,35,18,0,53
0.5854166666666667,42.00486256904532,42.8819354783871,32.114016199978785,12.597708329375,3.9557675405043824,2019-03-22,2,29,52,39,21,0,52
0.4575,30.77911421543998,71.71822916177084,35.72820794382716,11.796416663083331,2.719374996666663,2019-03-23,1,33,49,103,15,0,103
0.3275,21.159395829907737,63.082187495104165,25.76898919399305,10.493749996041666,2.668055551805552,2019-03-24,1,23,43,77,10,0,77
0.4216666666666666,30.563477560555068,68.93062499375,13.56725694132716,10.760166663,2.6445833288888854,2019-03-25,1,12,44,96,15,0,96
0.39625,30.09608089488907,54.430937495,11.658998058368216,10.0690624959375,2.522343745572913,2019-03-26,1,10,41,49,15,0,49
0.4420833333333333,33.64014027417222,49.184479159791664,13.190190969209103,10.5273333295,2.549499995416663,2019-03-27,1,12,43,45,16,0,45
0.4158333333333333,30.11926573016317,46.87031249583333,13.732444056089893,10.335833328958334,2.873020829652774,2019-03-28,1,12,43,43,15,0,43
0.5166666666666667,34.94016347985099,62.93631578789474,17.516456401197917,11.044249995833336,3.660654759265869,2019-03-29,1,16,46,76,17,0,76
0.51,42.22131799365452,77.68218749479168,23.402216431776623,10.989583329166669,3.008593744947913,2019-03-30,1,21,45,124,21,0,124
0.4010416666666667,34.846345919688254,78.70833332760417,26.4038097954321,11.353749996083334,2.7907692255769194,2019-03-31,1,24,47,127,17,0,127
